tracking_id	class_code	nearest_ref_id	gene_id	gene_short_name	tss_id	locus	length	coverage	FPKM	FPKM_conf_lo	FPKM_conf_hi	FPKM_status
SPNCRNA.1397	-	-	SPNCRNA.1397	mcp5-antisense-1	-	II:897891-901405	-	-	3.50134	2.91402	4.08867	OK
SPNCRNA.1398	-	-	SPNCRNA.1398	SPBC646.03-antisense-1	-	II:926898-928892	-	-	2.8811	2.16252	3.59967	OK
SPNCRNA.1399	-	-	SPNCRNA.1399	-	-	II:948887-950045	-	-	1.27E-05	0	0.156587	OK
SPNCRNA.14	-	-	SPNCRNA.14	prl14	-	I:3190455-3191217	-	-	2.0277	0.958146	3.09726	OK
SPNCRNA.1400	-	-	SPNCRNA.1400	-	-	II:963075-963774	-	-	1.8079	0.721487	2.89431	OK
SPNCRNA.1401	-	-	SPNCRNA.1401	mit1-antisense-1	-	II:982041-983573	-	-	0.956498	0.479077	1.43392	OK
SPNCRNA.1402	-	-	SPNCRNA.1402	-	-	II:991483-992571	-	-	13.854	11.5936	16.1144	OK
SPNCRNA.1403	-	-	SPNCRNA.1403	SPBC146.02-antisense-1	-	II:1000804-1001832	-	-	5.07447	3.67019	6.47875	OK
SPNCRNA.1404	-	-	SPNCRNA.1404	fan1-antisense-1	-	II:1010238-1011278	-	-	4.64449	3.3197	5.96928	OK
SPNCRNA.1405	-	-	SPNCRNA.1405	prp2-antisense-1	-	II:1013314-1014054	-	-	6.40167	4.47332	8.33002	OK
SPNCRNA.1406	-	-	SPNCRNA.1406	rhn1-antisense-1	-	II:1034933-1036091	-	-	1.48746	0.787234	2.18768	OK
SPNCRNA.1407	-	-	SPNCRNA.1407	SPBC337.10c-antisense-1	-	II:1048424-1049492	-	-	15.2977	12.8901	17.7053	OK
SPNCRNA.1408	-	-	SPNCRNA.1408	SPBC1734.03-antisense-1	-	II:1063804-1066718	-	-	3.08984	2.48542	3.69426	OK
SPNCRNA.1409	-	-	SPNCRNA.1409	-	-	II:1079940-1081342	-	-	3.55466	2.58854	4.52077	OK
SPNCRNA.141	-	-	SPNCRNA.141	-	-	I:175922-176736	-	-	7.72E-07	0	0.244653	OK
SPNCRNA.1410	-	-	SPNCRNA.1410	chs2-antisense-1	-	II:1094759-1096264	-	-	1.32173	0.755388	1.88807	OK
SPNCRNA.1411	-	-	SPNCRNA.1411	cyp3-antisense-1	-	II:1104133-1104949	-	-	3.17011	1.90301	4.43722	OK
SPNCRNA.1412	-	-	SPNCRNA.1412	erg27-antisense-1	-	II:1110896-1112356	-	-	3.09328	2.21095	3.9756	OK
SPNCRNA.1413	-	-	SPNCRNA.1413	cft2-antisense-1	-	II:1127971-1130513	-	-	4.31656	3.54386	5.08925	OK
SPNCRNA.1414	-	-	SPNCRNA.1414	SPBC1709.19c-antisense-1	-	II:1136740-1137967	-	-	4.89198	3.66151	6.12244	OK
SPNCRNA.1415	-	-	SPNCRNA.1415	-	-	II:1150423-1150863	-	-	0.629882	0	1.52191	OK
SPNCRNA.1416	-	-	SPNCRNA.1416	mis13-antisense-1	-	II:1154472-1155774	-	-	3.12957	2.18686	4.07228	OK
SPNCRNA.1417	-	-	SPNCRNA.1417	meu18-antisense-1	-	II:1158657-1160848	-	-	9.29174	8.0373	10.5462	OK
SPNCRNA.1418	-	-	SPNCRNA.1418	mrps17-antisense-1	-	II:1166825-1167420	-	-	4.00209	2.21433	5.78985	OK
SPNCRNA.1419	-	-	SPNCRNA.1419	SPBC409.16c-antisense-1	-	II:1168818-1169357	-	-	9.33615	6.38715	12.2852	OK
SPNCRNA.142	-	-	SPNCRNA.142	-	-	I:213840-214818	-	-	1.50071	0.53613	2.46528	OK
SPNCRNA.1420	-	-	SPNCRNA.1420	-	-	II:1202210-1202992	-	-	1.16173	0.345348	1.97811	OK
SPNCRNA.1421	-	-	SPNCRNA.1421	ppk3-antisense-1	-	II:1212518-1216202	-	-	9.45397	8.4628	10.4451	OK
SPNCRNA.1422	-	-	SPNCRNA.1422	SPBC651.02-antisense-1	-	II:1240146-1241248	-	-	6.48655	4.97129	8.00182	OK
SPNCRNA.1423	-	-	SPNCRNA.1423	-	-	II:1264113-1264873	-	-	2.14679	1.07339	3.22018	OK
SPNCRNA.1424	-	-	SPNCRNA.1424	-	-	II:1264951-1266264	-	-	3.77217	2.75559	4.78876	OK
SPNCRNA.1425	-	-	SPNCRNA.1425	-	-	II:1266596-1267929	-	-	2.77908	1.91471	3.64345	OK
SPNCRNA.1426	-	-	SPNCRNA.1426	-	-	II:1281400-1282254	-	-	8.49638	6.46833	10.5244	OK
SPNCRNA.1427	-	-	SPNCRNA.1427	-	-	II:1297698-1298710	-	-	1.66332	0.849049	2.47758	OK
SPNCRNA.1428	-	-	SPNCRNA.1428	SPBC30B4.02c-antisense-1	-	II:1301569-1304114	-	-	7.75985	6.70266	8.81704	OK
SPNCRNA.1429	-	-	SPNCRNA.1429	SPBC30B4.06c-antisense-1	-	II:1318124-1318834	-	-	4.56918	2.87577	6.2626	OK
SPNCRNA.143	-	-	SPNCRNA.143	-	-	I:236818-236928	-	-	0	0	0	OK
SPNCRNA.1430	-	-	SPNCRNA.1430	gpi13-antisense-1	-	II:1330704-1331267	-	-	1.03746	0.0196365	2.05528	OK
SPNCRNA.1431	-	-	SPNCRNA.1431	-	-	II:1354305-1355953	-	-	3.10497	2.29108	3.91886	OK
SPNCRNA.1432	-	-	SPNCRNA.1432	-	-	II:1363470-1364267	-	-	13.3098	10.6112	16.0084	OK
SPNCRNA.1433	-	-	SPNCRNA.1433	-	-	II:1437139-1437858	-	-	7.53089	5.38279	9.67898	OK
SPNCRNA.1434	-	-	SPNCRNA.1434	-	-	II:1449899-1450935	-	-	1.79492	0.972382	2.61745	OK
SPNCRNA.1435	-	-	SPNCRNA.1435	mug93-antisense-1	-	II:1461560-1463725	-	-	3.54486	2.78635	4.30337	OK
SPNCRNA.1436	-	-	SPNCRNA.1436	-	-	II:1467901-1468396	-	-	28.0009	21.7788	34.223	OK
SPNCRNA.1437	-	-	SPNCRNA.1437	-	-	II:1489807-1490536	-	-	6.94342	4.85641	9.03043	OK
SPNCRNA.1438	-	-	SPNCRNA.1438	cdc2-antisense-1	-	II:1499985-1500798	-	-	1.71537	0.766226	2.66452	OK
SPNCRNA.1439	-	-	SPNCRNA.1439	lin1-antisense-1	-	II:1525952-1527083	-	-	1.36958	0.675475	2.06369	OK
SPNCRNA.144	-	-	SPNCRNA.144	-	-	I:238508-238898	-	-	1.02943	0	2.72875	OK
SPNCRNA.1440	-	-	SPNCRNA.1440	SPBC83.12-antisense-1	-	II:1531915-1532931	-	-	5.79298	4.27874	7.30723	OK
SPNCRNA.1441	-	-	SPNCRNA.1441	-	-	II:1545427-1546254	-	-	2.15604	1.11182	3.20025	OK
SPNCRNA.1442	-	-	SPNCRNA.1442	-	-	II:1553508-1554385	-	-	5.21234	3.68702	6.73766	OK
SPNCRNA.1443	-	-	SPNCRNA.1443	-	-	II:1554842-1557638	-	-	9.89316	8.81805	10.9683	OK
SPNCRNA.1444	-	-	SPNCRNA.1444	-	-	II:1557725-1558047	-	-	23.3904	15.7663	31.0145	OK
SPNCRNA.1445	-	-	SPNCRNA.1445	SPBC27.01c-antisense-1	-	II:1561333-1562309	-	-	4.25511	2.94331	5.56691	OK
SPNCRNA.1446	-	-	SPNCRNA.1446	meu25-antisense-1	-	II:1563621-1565852	-	-	5.45774	4.52191	6.39356	OK
SPNCRNA.1447	-	-	SPNCRNA.1447	uds1-antisense-1	-	II:1565960-1569530	-	-	5.24242	4.5192	5.96565	OK
SPNCRNA.1448	-	-	SPNCRNA.1448	sua1-antisense-1	-	II:1572365-1574375	-	-	8.40779	7.16348	9.65211	OK
SPNCRNA.1449	-	-	SPNCRNA.1449	SPBC28F2.05c-antisense-1	-	II:1578092-1579286	-	-	4.75302	3.52718	5.97885	OK
SPNCRNA.145	-	-	SPNCRNA.145	-	-	I:239729-240571	-	-	1.54409	0.465964	2.62221	OK
SPNCRNA.1450	-	-	SPNCRNA.1450	ngg1-antisense-1	-	II:1587683-1588850	-	-	4.57584	3.35448	5.7972	OK
SPNCRNA.1451	-	-	SPNCRNA.1451	cdc28-antisense-1	-	II:1670519-1675238	-	-	3.01438	2.54592	3.48284	OK
SPNCRNA.1452	-	-	SPNCRNA.1452	-	-	II:1685385-1685983	-	-	4.53913	2.63034	6.44792	OK
SPNCRNA.1453	-	-	SPNCRNA.1453	mug124-antisense-1	-	II:1686426-1687926	-	-	2.94026	2.09099	3.78954	OK
SPNCRNA.1454	-	-	SPNCRNA.1454	SPBC19C2.10-antisense-1	-	II:1695092-1696776	-	-	4.74625	3.73641	5.75609	OK
SPNCRNA.1455	-	-	SPNCRNA.1455	-	-	II:1712243-1712906	-	-	7.47204	5.22126	9.72281	OK
SPNCRNA.1456	-	-	SPNCRNA.1456	cay1-antisense-1	-	II:1713001-1714577	-	-	4.19359	3.20724	5.17994	OK
SPNCRNA.1457	-	-	SPNCRNA.1457	atf21-antisense-1	-	II:1721082-1724641	-	-	13.0153	11.802	14.2286	OK
SPNCRNA.1458	-	-	SPNCRNA.1458	-	-	II:1737873-1739062	-	-	2.35064	1.47945	3.22183	OK
SPNCRNA.1459	-	-	SPNCRNA.1459	-	-	II:1742554-1744043	-	-	37.2103	33.806	40.6147	OK
SPNCRNA.1460	-	-	SPNCRNA.1460	-	-	II:1749625-1751043	-	-	1.23083	0.680386	1.78127	OK
SPNCRNA.1461	-	-	SPNCRNA.1461	pfd1-antisense-1	-	II:1756424-1757286	-	-	20.0192	16.8596	23.1788	OK
SPNCRNA.1462	-	-	SPNCRNA.1462	-	-	II:1771649-1773433	-	-	10.5005	9.01072	11.9902	OK
SPNCRNA.1463	-	-	SPNCRNA.1463	-	-	II:1776954-1778833	-	-	1.1601	0.686371	1.63382	OK
SPNCRNA.1464	-	-	SPNCRNA.1464	-	-	II:1792852-1793729	-	-	9.42658	7.32238	11.5308	OK
SPNCRNA.1465	-	-	SPNCRNA.1465	rps1601-antisense-1	-	II:1793808-1794860	-	-	22.5422	19.5431	25.5413	OK
SPNCRNA.1466	-	-	SPNCRNA.1466	-	-	II:1810675-1812297	-	-	7.43033	6.17883	8.68182	OK
SPNCRNA.1467	-	-	SPNCRNA.1467	mdl1-antisense-1	-	II:1828225-1831124	-	-	3.3567	2.7241	3.9893	OK
SPNCRNA.1468	-	-	SPNCRNA.1468	-	-	II:1834617-1835635	-	-	6.32914	4.75593	7.90234	OK
SPNCRNA.1469	-	-	SPNCRNA.1469	SPBC28E12.02-antisense-1	-	II:1835724-1839359	-	-	12.0297	10.8823	13.1771	OK
SPNCRNA.147	-	-	SPNCRNA.147	-	-	I:135568-135926	-	-	0.47922	0	1.83552	OK
SPNCRNA.1470	-	-	SPNCRNA.1470	ser2-antisense-1	-	II:1869992-1871082	-	-	2.44427	1.51917	3.36938	OK
SPNCRNA.1471	-	-	SPNCRNA.1471	pof9-antisense-1	-	II:1871695-1873777	-	-	8.87541	7.61934	10.1315	OK
SPNCRNA.1472	-	-	SPNCRNA.1472	-	-	II:1877294-1878080	-	-	2.05113	1.02557	3.0767	OK
SPNCRNA.1473	-	-	SPNCRNA.1473	spo14-antisense-1	-	II:1888086-1891429	-	-	1.977	1.52853	2.42548	OK
SPNCRNA.1474	-	-	SPNCRNA.1474	-	-	II:1891571-1892648	-	-	7.7627	6.02646	9.49894	OK
SPNCRNA.1475	-	-	SPNCRNA.1475	tra1-antisense-1	-	II:1904422-1905778	-	-	4.09196	3.0295	5.15441	OK
SPNCRNA.1476	-	-	SPNCRNA.1476	mcp4-antisense-1	-	II:1928622-1930472	-	-	11.8849	10.3199	13.4498	OK
SPNCRNA.1477	-	-	SPNCRNA.1477	-	-	II:1938748-1939319	-	-	13.1942	9.86031	16.528	OK
SPNCRNA.1478	-	-	SPNCRNA.1478	pab2-antisense-1	-	II:1940058-1941445	-	-	2.58924	1.761	3.41747	OK
SPNCRNA.1479	-	-	SPNCRNA.1479	-	-	II:1940769-1942390	-	-	1.26626	0.731213	1.80131	OK
SPNCRNA.148	-	-	SPNCRNA.148	-	-	I:294009-294228	-	-	0	0	0	OK
SPNCRNA.1480	-	-	SPNCRNA.1480	SPBC16E9.20-antisense-1	-	II:1951121-1951972	-	-	3.34507	2.0815	4.60863	OK
SPNCRNA.1481	-	-	SPNCRNA.1481	rem1-antisense-1	-	II:1952766-1955702	-	-	1.55984	1.1359	1.98379	OK
SPNCRNA.1482	-	-	SPNCRNA.1482	-	-	II:2021268-2022034	-	-	15.664	12.6721	18.6559	OK
SPNCRNA.1483	-	-	SPNCRNA.1483	-	-	II:2044061-2045213	-	-	72.9726	67.1876	78.7575	OK
SPNCRNA.1484	-	-	SPNCRNA.1484	pdp1-antisense-1	-	II:2060777-2062436	-	-	2.31114	1.60695	3.01533	OK
SPNCRNA.1485	-	-	SPNCRNA.1485	-	-	II:2091790-2092358	-	-	1.02327	0.0175261	2.02901	OK
SPNCRNA.1487	-	-	SPNCRNA.1487	mag2-antisense-1	-	II:2120211-2121384	-	-	13.5656	11.424	15.7072	OK
SPNCRNA.1488	-	-	SPNCRNA.1488	SPBC23G7.13c-antisense-1	-	II:2123316-2125438	-	-	10.6	9.22993	11.9701	OK
SPNCRNA.1489	-	-	SPNCRNA.1489	aim27-antisense-1	-	II:2137528-2139540	-	-	6.57301	5.48553	7.66048	OK
SPNCRNA.1490	-	-	SPNCRNA.1490	-	-	II:2145544-2145829	-	-	386.882	346.943	426.821	OK
SPNCRNA.1491	-	-	SPNCRNA.1491	-	-	II:2163935-2167085	-	-	4.54283	3.83041	5.25525	OK
SPNCRNA.1492	-	-	SPNCRNA.1492	rct1-antisense-1	-	II:2178058-2179406	-	-	3.52632	2.54028	4.51236	OK
SPNCRNA.1493	-	-	SPNCRNA.1493	-	-	II:2186563-2187406	-	-	4.21799	2.75931	5.67666	OK
SPNCRNA.1494	-	-	SPNCRNA.1494	meu17-antisense-1	-	II:2211868-2213695	-	-	8.79506	7.4573	10.1328	OK
SPNCRNA.1495	-	-	SPNCRNA.1495	cdc18-antisense-1	-	II:2217260-2218094	-	-	6.51487	4.70618	8.32355	OK
SPNCRNA.1496	-	-	SPNCRNA.1496	-	-	II:2224154-2224828	-	-	7.29773	5.09946	9.49599	OK
SPNCRNA.1497	-	-	SPNCRNA.1497	-	-	II:2229636-2230156	-	-	6.59654	4.05915	9.13393	OK
SPNCRNA.1498	-	-	SPNCRNA.1498	SPBC15C4.04c-antisense-1	-	II:2243873-2245657	-	-	6.29082	5.15563	7.426	OK
SPNCRNA.1499	-	-	SPNCRNA.1499	-	-	II:2265285-2265818	-	-	3.16854	1.47489	4.8622	OK
SPNCRNA.15	-	-	SPNCRNA.15	prl15	-	II:1329045-1329760	-	-	0.58382	0	1.24273	OK
SPNCRNA.1500	-	-	SPNCRNA.1500	his5-antisense-1	-	II:2266289-2267665	-	-	4.20711	3.14047	5.27375	OK
SPNCRNA.1501	-	-	SPNCRNA.1501	-	-	II:2300660-2303704	-	-	2.10722	1.61612	2.59832	OK
SPNCRNA.1502	-	-	SPNCRNA.1502	-	-	II:2319347-2319746	-	-	0	0	0	OK
SPNCRNA.1503	-	-	SPNCRNA.1503	-	-	II:2327471-2330741	-	-	5.34056	4.57872	6.10241	OK
SPNCRNA.1504	-	-	SPNCRNA.1504	-	-	II:2328686-2329696	-	-	8.05928	6.28222	9.83633	OK
SPNCRNA.1505	-	-	SPNCRNA.1505	SPBC24C6.09c-antisense-1	-	II:2335157-2337882	-	-	25.088	23.061	27.115	OK
SPNCRNA.1506	-	-	SPNCRNA.1506	-	-	II:2339629-2340238	-	-	1.84013	0.65198	3.02827	OK
SPNCRNA.1507	-	-	SPNCRNA.1507	ulp1-antisense-1	-	II:2366961-2367928	-	-	3.4246	2.2234	4.62579	OK
SPNCRNA.1508	-	-	SPNCRNA.1508	iws1-antisense-1	-	II:2380549-2382306	-	-	3.56095	2.71096	4.41093	OK
SPNCRNA.1509	-	-	SPNCRNA.1509	-	-	II:2395572-2396485	-	-	5.36938	3.82206	6.9167	OK
SPNCRNA.1510	-	-	SPNCRNA.1510	-	-	II:2411416-2412526	-	-	6.75908	5.22141	8.29675	OK
SPNCRNA.1511	-	-	SPNCRNA.1511	-	-	II:2416378-2416742	-	-	1018.8	958.095	1079.51	OK
SPNCRNA.1512	-	-	SPNCRNA.1512	pvg3-antisense-1	-	II:2417500-2418682	-	-	1.98559	1.18672	2.78446	OK
SPNCRNA.1513	-	-	SPNCRNA.1513	ucp3-antisense-1	-	II:2438664-2439695	-	-	1.35431	0.632012	2.07661	OK
SPNCRNA.1514	-	-	SPNCRNA.1514	fnx1-antisense-1	-	II:2444130-2444830	-	-	1.50355	0.506209	2.5009	OK
SPNCRNA.1515	-	-	SPNCRNA.1515	SPBC12C2.11-antisense-1	-	II:2449773-2450647	-	-	4.12167	2.73033	5.51301	OK
SPNCRNA.1516	-	-	SPNCRNA.1516	-	-	II:2461902-2463113	-	-	1.55763	0.861828	2.25344	OK
SPNCRNA.1517	-	-	SPNCRNA.1517	SPBC12C2.07c-antisense-1	-	II:2462781-2464335	-	-	24.5894	22.0218	27.157	OK
SPNCRNA.1518	-	-	SPNCRNA.1518	bzz1-antisense-1	-	II:2465984-2468003	-	-	12.6021	11.0547	14.1495	OK
SPNCRNA.1519	-	-	SPNCRNA.1519	-	-	II:2485483-2486494	-	-	2.42584	1.33014	3.52154	OK
SPNCRNA.1520	-	-	SPNCRNA.1520	pim1-antisense-1	-	II:2488717-2491866	-	-	4.59515	3.87888	5.31142	OK
SPNCRNA.1521	-	-	SPNCRNA.1521	-	-	II:2491066-2492032	-	-	6.95613	5.25918	8.65309	OK
SPNCRNA.1522	-	-	SPNCRNA.1522	-	-	II:2499100-2499784	-	-	2.33027	1.07868	3.58186	OK
SPNCRNA.1523	-	-	SPNCRNA.1523	SPBC365.11-antisense-1	-	II:2515000-2516186	-	-	5.62832	4.27707	6.97957	OK
SPNCRNA.1524	-	-	SPNCRNA.1524	-	-	II:2526378-2529466	-	-	2.82574	2.26492	3.38657	OK
SPNCRNA.1525	-	-	SPNCRNA.1525	psm1-antisense-1	-	II:2543248-2544500	-	-	2.63719	1.74592	3.52846	OK
SPNCRNA.1526	-	-	SPNCRNA.1526	exo1-antisense-1	-	II:2545089-2546359	-	-	2.94309	2.01346	3.87272	OK
SPNCRNA.1527	-	-	SPNCRNA.1527	-	-	II:2552925-2553784	-	-	1.3673	0.574894	2.1597	OK
SPNCRNA.1528	-	-	SPNCRNA.1528	tri1-antisense-1	-	II:2555738-2556917	-	-	1.60867	0.89007	2.32728	OK
SPNCRNA.1529	-	-	SPNCRNA.1529	orc1-antisense-1	-	II:2571144-2573169	-	-	1.68284	1.14454	2.22113	OK
SPNCRNA.1530	-	-	SPNCRNA.1530	-	-	II:2580399-2581182	-	-	0	0	0	OK
SPNCRNA.1531	-	-	SPNCRNA.1531	-	-	II:2584027-2586436	-	-	5.42525	4.52573	6.32477	OK
SPNCRNA.1532	-	-	SPNCRNA.1532	-	-	II:2584770-2586312	-	-	12.5092	10.7432	14.2751	OK
SPNCRNA.1533	-	-	SPNCRNA.1533	-	-	II:2600789-2602096	-	-	4.81291	3.63206	5.99376	OK
SPNCRNA.1534	-	-	SPNCRNA.1534	-	-	II:2601157-2601839	-	-	5.46501	3.56719	7.36282	OK
SPNCRNA.1535	-	-	SPNCRNA.1535	mfg1-antisense-1	-	II:2605103-2605868	-	-	1.99473	0.922323	3.06713	OK
SPNCRNA.1536	-	-	SPNCRNA.1536	-	-	II:2610659-2611329	-	-	4.16009	2.47561	5.84457	OK
SPNCRNA.1537	-	-	SPNCRNA.1537	SPBC6B1.03c-antisense-1	-	II:2631002-2632280	-	-	7.30299	5.83085	8.77514	OK
SPNCRNA.1538	-	-	SPNCRNA.1538	ubp14-antisense-1	-	II:2637175-2640172	-	-	6.04967	5.19811	6.90122	OK
SPNCRNA.1539	-	-	SPNCRNA.1539	prp1-antisense-1	-	II:2641750-2643255	-	-	3.79044	2.8277	4.75318	OK
SPNCRNA.154	-	-	SPNCRNA.154	-	-	I:555299-556109	-	-	2.23E-06	0	0.246265	OK
SPNCRNA.1540	-	-	SPNCRNA.1540	-	-	II:2659604-2660100	-	-	0.254854	0	0.764562	OK
SPNCRNA.1541	-	-	SPNCRNA.1541	-	-	II:2661607-2662564	-	-	5.51E-06	0	0.19829	OK
SPNCRNA.1542	-	-	SPNCRNA.1542	SPBC3E7.04c-antisense-1	-	II:2662499-2665063	-	-	0.981975	0.618038	1.34591	OK
SPNCRNA.1543	-	-	SPNCRNA.1543	SPBC3E7.09-antisense-1	-	II:2677218-2678765	-	-	7.34407	6.01343	8.67471	OK
SPNCRNA.1544	-	-	SPNCRNA.1544	syf2-antisense-1	-	II:2683993-2685662	-	-	11.0178	9.4341	12.6016	OK
SPNCRNA.1545	-	-	SPNCRNA.1545	swi10-antisense-1	-	II:2719715-2720622	-	-	6.05218	4.40727	7.69709	OK
SPNCRNA.1546	-	-	SPNCRNA.1546	sfc3-antisense-1	-	II:2750683-2754656	-	-	3.51158	2.95892	4.06424	OK
SPNCRNA.1547	-	-	SPNCRNA.1547	-	-	II:2764130-2764352	-	-	13.7792	2.93231	24.626	OK
SPNCRNA.1548	-	-	SPNCRNA.1548	SPBC336.13c-antisense-1	-	II:2764285-2765303	-	-	14.1606	11.7757	16.5455	OK
SPNCRNA.1549	-	-	SPNCRNA.1549	-	-	II:2789714-2790257	-	-	0.659035	0	1.42002	OK
SPNCRNA.155	-	-	SPNCRNA.155	-	-	I:577198-578150	-	-	0.299411	0	0.645142	OK
SPNCRNA.1550	-	-	SPNCRNA.1550	-	-	II:2805983-2807593	-	-	6.2713	5.07344	7.46917	OK
SPNCRNA.1551	-	-	SPNCRNA.1551	-	-	II:2809082-2809873	-	-	4.70295	3.11539	6.29051	OK
SPNCRNA.1552	-	-	SPNCRNA.1552	tfb5-antisense-1	-	II:2809508-2810368	-	-	2.1616	1.14402	3.17917	OK
SPNCRNA.1553	-	-	SPNCRNA.1553	-	-	II:2826630-2828674	-	-	1.35404	0.858999	1.84907	OK
SPNCRNA.1554	-	-	SPNCRNA.1554	-	-	II:2826641-2827645	-	-	0.559973	0.0661232	1.05382	OK
SPNCRNA.1555	-	-	SPNCRNA.1555	-	-	II:2862805-2863810	-	-	2.14389	1.2306	3.05718	OK
SPNCRNA.1556	-	-	SPNCRNA.1556	-	-	II:2863117-2863575	-	-	7.90439	4.75661	11.0522	OK
SPNCRNA.1557	-	-	SPNCRNA.1557	lid2-antisense-1	-	II:2866327-2868277	-	-	2.86802	2.14483	3.59122	OK
SPNCRNA.1558	-	-	SPNCRNA.1558	qcr10-antisense-1	-	II:2884155-2887140	-	-	0.698981	0.419595	0.978367	OK
SPNCRNA.1559	-	-	SPNCRNA.1559	-	-	II:2885635-2886536	-	-	0.306509	0	0.745771	OK
SPNCRNA.156	-	-	SPNCRNA.156	-	-	I:597722-598290	-	-	0.409306	0	1.11825	OK
SPNCRNA.1560	-	-	SPNCRNA.1560	-	-	II:2888191-2892009	-	-	4.71731	4.05653	5.37809	OK
SPNCRNA.1561	-	-	SPNCRNA.1561	-	-	II:2901108-2902665	-	-	3.73153	2.5368	4.92625	OK
SPNCRNA.1562	-	-	SPNCRNA.1562	-	-	II:2901346-2902607	-	-	5.79489	4.47657	7.11321	OK
SPNCRNA.1563	-	-	SPNCRNA.1563	pof10-antisense-1	-	II:2925351-2927873	-	-	4.16027	3.39983	4.92072	OK
SPNCRNA.1564	-	-	SPNCRNA.1564	SPBC1703.11-antisense-1	-	II:2934726-2935979	-	-	5.48298	4.19336	6.7726	OK
SPNCRNA.1565	-	-	SPNCRNA.1565	-	-	II:2947352-2948814	-	-	3.80106	2.82155	4.78057	OK
SPNCRNA.1566	-	-	SPNCRNA.1566	SPBC2A9.03-antisense-1	-	II:2950351-2952480	-	-	3.99939	3.18491	4.81388	OK
SPNCRNA.1567	-	-	SPNCRNA.1567	-	-	II:2958978-2961056	-	-	7.1588	6.02505	8.29254	OK
SPNCRNA.1568	-	-	SPNCRNA.1568	SPBC2D10.08c-antisense-1	-	II:2979888-2980556	-	-	16.5512	13.1805	19.9219	OK
SPNCRNA.1569	-	-	SPNCRNA.1569	mhf1-antisense-1	-	II:2996488-2997159	-	-	1.43696	0.427167	2.44675	OK
SPNCRNA.1570	-	-	SPNCRNA.1570	abc1-antisense-1	-	II:3001073-3003417	-	-	4.3377	3.529	5.14641	OK
SPNCRNA.1571	-	-	SPNCRNA.1571	-	-	II:3007916-3011223	-	-	1.56621	1.1659	1.96651	OK
SPNCRNA.1572	-	-	SPNCRNA.1572	-	-	II:3008601-3011490	-	-	3.42488	2.78506	4.0647	OK
SPNCRNA.1573	-	-	SPNCRNA.1573	SPBC15D4.05-antisense-1	-	II:3020525-3022271	-	-	1.35699	0.835016	1.87896	OK
SPNCRNA.1574	-	-	SPNCRNA.1574	SPBC15D4.09c-antisense-1	-	II:3026240-3028547	-	-	11.4198	10.0487	12.7909	OK
SPNCRNA.1575	-	-	SPNCRNA.1575	amo1-antisense-1	-	II:3028483-3030291	-	-	6.27699	5.15104	7.40295	OK
SPNCRNA.1576	-	-	SPNCRNA.1576	-	-	II:3031555-3032784	-	-	6.41277	4.99972	7.82581	OK
SPNCRNA.1577	-	-	SPNCRNA.1577	taf73-antisense-1	-	II:3034426-3035817	-	-	4.09107	3.04544	5.1367	OK
SPNCRNA.1578	-	-	SPNCRNA.1578	rpl102-antisense-1	-	II:3060446-3061331	-	-	10.3025	8.11048	12.4945	OK
SPNCRNA.1579	-	-	SPNCRNA.1579	swi3-antisense-1	-	II:3090850-3091859	-	-	5.75051	4.23568	7.26534	OK
SPNCRNA.158	-	-	SPNCRNA.158	-	-	I:678584-679442	-	-	0.239611	0	0.634918	OK
SPNCRNA.1580	-	-	SPNCRNA.1580	mug136-antisense-1	-	II:3120576-3122246	-	-	6.89471	5.65866	8.13075	OK
SPNCRNA.1581	-	-	SPNCRNA.1581	-	-	II:3126881-3127624	-	-	6.36614	4.44849	8.28378	OK
SPNCRNA.1582	-	-	SPNCRNA.1582	SPBC405.06-antisense-1	-	II:3150257-3152904	-	-	2.26384	1.72332	2.80436	OK
SPNCRNA.1583	-	-	SPNCRNA.1583	-	-	II:3154094-3156370	-	-	0.97406	0.592265	1.35586	OK
SPNCRNA.1584	-	-	SPNCRNA.1584	ptn1-antisense-1	-	II:3161771-3163104	-	-	0.92636	0.412589	1.44013	OK
SPNCRNA.1585	-	-	SPNCRNA.1585	caf5-antisense-1	-	II:3166405-3167382	-	-	3.38038	2.20541	4.55535	OK
SPNCRNA.1586	-	-	SPNCRNA.1586	sec2302-antisense-1	-	II:3178325-3181780	-	-	4.34683	3.68184	5.01181	OK
SPNCRNA.1587	-	-	SPNCRNA.1587	cdc7-antisense-1	-	II:3222452-3224035	-	-	2.33	1.60302	3.05698	OK
SPNCRNA.1588	-	-	SPNCRNA.1588	spn7-antisense-1	-	II:3228912-3230660	-	-	1.64564	1.06483	2.22645	OK
SPNCRNA.1589	-	-	SPNCRNA.1589	SPBC19F8.04c-antisense-1	-	II:3234547-3235830	-	-	5.60767	4.32363	6.8917	OK
SPNCRNA.159	-	-	SPNCRNA.159	-	-	I:776271-777066	-	-	4.67551	2.44139	6.90963	OK
SPNCRNA.1590	-	-	SPNCRNA.1590	gar1-antisense-1	-	II:3282948-3284010	-	-	7.18296	5.55011	8.81581	OK
SPNCRNA.1591	-	-	SPNCRNA.1591	nto1-antisense-1	-	II:3310250-3311647	-	-	4.69676	3.58354	5.80997	OK
SPNCRNA.1592	-	-	SPNCRNA.1592	dph2-antisense-1	-	II:3329496-3330909	-	-	3.46056	2.49532	4.4258	OK
