tracking_id	class_code	nearest_ref_id	gene_id	gene_short_name	tss_id	locus	length	coverage	FPKM	FPKM_conf_lo	FPKM_conf_hi	FPKM_status
SPCC63.02c	-	-	SPCC63.02c	aah3	-	III:833580-836015	-	-	76.9984	73.7852	80.2115	OK
SPCC63.03	-	-	SPCC63.03	-	-	III:837457-840012	-	-	20.9268	18.9936	22.8601	OK
SPCC63.04	-	-	SPCC63.04	mok14	-	III:839961-844165	-	-	24.4437	22.746	26.1413	OK
SPNCRNA.581	-	-	SPNCRNA.581	SPCC1393.03-antisense-1	-	III:838086-839594	-	-	2.00632	1.30102	2.71162	OK
SPCC63.05	-	-	SPCC63.05	-	-	III:844191-845417	-	-	55.2766	51.2378	59.3154	OK
SPCC63.06	-	-	SPCC63.06	-	-	III:845923-847352	-	-	85.788	81.1907	90.3852	OK
SPCTRNASER.08	-	-	SPCTRNASER.08	-	-	III:847700-847782	-	-	477.262	90.9373	863.587	OK
SPCC63.07	-	-	SPCC63.07	-	-	III:848518-849886	-	-	21.6948	18.9103	24.4793	OK
SPCC63.08c	-	-	SPCC63.08c	atg1	-	III:849832-852705	-	-	24.2999	22.3373	26.2626	OK
SPRRNA.55	-	-	SPRRNA.55	-	-	III:853313-853428	-	-	10.2872	0	47.6954	OK
SPCC63.10c	-	-	SPCC63.10c	sec59	-	III:854404-856452	-	-	17.2811	15.5804	18.9818	OK
SPCC63.11	-	-	SPCC63.11	prp28	-	III:856978-859292	-	-	60.8542	56.9685	64.74	OK
SPCC63.12c	-	-	SPCC63.12c	pup3	-	III:859220-860476	-	-	79.9145	74.0809	85.748	OK
SPCC63.13	-	-	SPCC63.13	-	-	III:861512-862459	-	-	22.2142	19.0547	25.3737	OK
SPCC63.14	-	-	SPCC63.14	-	-	III:862398-866807	-	-	66.3593	62.8513	69.8673	OK
SPCC16A11.01	-	-	SPCC16A11.01	-	-	III:867226-869260	-	-	37.51	35.0066	40.0133	OK
SPCC16A11.02	-	-	SPCC16A11.02	utp13	-	III:869673-872275	-	-	47.1033	43.9623	50.2442	OK
SPCC16A11.04	-	-	SPCC16A11.04	snx12	-	III:874031-877803	-	-	20.4624	18.8929	22.0318	OK
SPCC16A11.03c	-	-	SPCC16A11.03c	-	-	III:871972-874089	-	-	27.158	24.6236	29.6924	OK
SPCC16A11.05c	-	-	SPCC16A11.05c	dim1	-	III:877803-878728	-	-	97.4232	89.3148	105.532	OK
SPCC16A11.06c	-	-	SPCC16A11.06c	gpi10	-	III:878982-881444	-	-	16.8253	15.164	18.4866	OK
SPNCRNA.16	-	-	SPNCRNA.16	prl16	-	III:882517-882834	-	-	0.640407	0	2.46741	OK
SPCC16A11.07	-	-	SPCC16A11.07	coq10	-	III:881099-882894	-	-	26.222	23.7318	28.7121	OK
SPCC16A11.08	-	-	SPCC16A11.08	atg20	-	III:883331-885688	-	-	6.96326	5.88488	8.04164	OK
SPCC16A11.09c	-	-	SPCC16A11.09c	tim23	-	III:885685-886972	-	-	71.0747	65.7261	76.4234	OK
SPCC16A11.10c	-	-	SPCC16A11.10c	oca8	-	III:886994-888438	-	-	210.677	200.822	220.532	OK
SPCC16A11.11	-	-	SPCC16A11.11	mrpl31	-	III:888628-889295	-	-	23.0381	19.0266	27.0496	OK
SPCC16A11.12c	-	-	SPCC16A11.12c	ubp1	-	III:889280-892390	-	-	33.5752	31.1792	35.9712	OK
SPCC16A11.13	-	-	SPCC16A11.13	luc7	-	III:892405-893836	-	-	41.5449	38.3367	44.7531	OK
SPCC16A11.14	-	-	SPCC16A11.14	sfh1	-	III:894165-895679	-	-	46.676	43.3864	49.9657	OK
SPCC16A11.15c	-	-	SPCC16A11.15c	-	-	III:895845-896879	-	-	15.57	13.0889	18.0511	OK
SPNCRNA.126	-	-	SPNCRNA.126	-	-	III:895865-895962	-	-	0	0	0	OK
SPNCRNA.127	-	-	SPNCRNA.127	-	-	III:895921-896000	-	-	0	0	0	OK
SPCC16A11.16c	-	-	SPCC16A11.16c	rpn1302	-	III:897607-899248	-	-	86.7074	81.8892	91.5255	OK
SPCC16A11.17	-	-	SPCC16A11.17	mcm4	-	III:900326-903425	-	-	50.666	47.5501	53.7819	OK
SPCC24B10.02c	-	-	SPCC24B10.02c	-	-	III:903282-905116	-	-	19.5862	17.5064	21.6661	OK
SPCC24B10.03	-	-	SPCC24B10.03	-	-	III:906268-907394	-	-	19.7121	16.8435	22.5807	OK
SPCC24B10.04	-	-	SPCC24B10.04	-	-	III:907401-908729	-	-	31.3172	28.4161	34.2184	OK
SPCC24B10.05	-	-	SPCC24B10.05	tim9	-	III:908889-909714	-	-	136.279	125.952	146.606	OK
SPCC24B10.06	-	-	SPCC24B10.06	-	-	III:910375-912031	-	-	48.7435	45.1933	52.2937	OK
SPCC24B10.07	-	-	SPCC24B10.07	gad8	-	III:912456-915238	-	-	41.9155	39.0708	44.7601	OK
SPCC24B10.08c	-	-	SPCC24B10.08c	ada2	-	III:915039-916824	-	-	16.7878	14.8588	18.7169	OK
SPNCRNA.1161	-	-	SPNCRNA.1161	-	-	III:916865-917400	-	-	3.15083	1.46664	4.83502	OK
SPCC24B10.09	-	-	SPCC24B10.09	rps1702	-	III:917863-918404	-	-	2012.81	1965.23	2060.39	OK
SPCC24B10.10c	-	-	SPCC24B10.10c	yta4	-	III:918592-919938	-	-	41.2954	37.9876	44.6031	OK
SPCC24B10.11c	-	-	SPCC24B10.11c	mft1	-	III:920085-921872	-	-	40.6312	37.2378	44.0246	OK
SPCC24B10.12	-	-	SPCC24B10.12	cgi121	-	III:921390-921946	-	-	46.5719	39.9314	53.2123	OK
SPCC24B10.13	-	-	SPCC24B10.13	skb5	-	III:923068-923491	-	-	181.552	165.702	197.403	OK
SPSNORNA.46	-	-	SPSNORNA.46	snR94	-	III:923876-924086	-	-	9592.75	9302.86	9882.64	OK
SPCC24B10.14c	-	-	SPCC24B10.14c	xlf1	-	III:924211-925737	-	-	2.72012	1.87409	3.56615	OK
SPCTRNAARG.09	-	-	SPCTRNAARG.09	-	-	III:925851-925924	-	-	13614.6	11128.9	16100.2	OK
SPRRNA.26	-	-	SPRRNA.26	-	-	III:926107-926294	-	-	5.17283	0	15.7678	OK
SPNCRNA.475	-	-	SPNCRNA.475	-	-	III:926436-926624	-	-	37.9553	15.9587	59.9519	OK
SPNCRNA.526	-	-	SPNCRNA.526	-	-	III:926671-926806	-	-	10.3303	0	30.991	OK
SPCC24B10.15	-	-	SPCC24B10.15	-	-	III:927400-929438	-	-	20.5339	18.4473	22.6205	OK
SPCC24B10.16c	-	-	SPCC24B10.16c	-	-	III:927628-930409	-	-	10.1871	9.01036	11.3639	OK
SPCC24B10.17	-	-	SPCC24B10.17	emp24	-	III:930467-931984	-	-	85.045	79.0846	91.0053	OK
SPCC24B10.18	-	-	SPCC24B10.18	-	-	III:931923-932847	-	-	167.267	153.859	180.676	OK
SPCC24B10.19c	-	-	SPCC24B10.19c	-	-	III:932736-935154	-	-	32.1495	29.4266	34.8724	OK
SPCC24B10.20	-	-	SPCC24B10.20	-	-	III:937802-938567	-	-	23.9469	20.3286	27.5653	OK
SPCC24B10.21	-	-	SPCC24B10.21	tpi1	-	III:939912-940869	-	-	790.403	753.227	827.579	OK
SPCC24B10.22	-	-	SPCC24B10.22	pog1	-	III:940805-944722	-	-	47.5069	44.724	50.2899	OK
SPCPB16A4.02c	-	-	SPCPB16A4.02c	-	-	III:944515-946457	-	-	41.0628	37.5955	44.5301	OK
SPCTRNAASN.05	-	-	SPCTRNAASN.05	-	-	III:947261-947335	-	-	131.948	0	455.388	OK
SPCPB16A4.03c	-	-	SPCPB16A4.03c	ade10	-	III:947596-949685	-	-	230.875	224.786	236.965	OK
SPNCRNA.477	-	-	SPNCRNA.477	-	-	III:949753-950750	-	-	1.41287	0.659339	2.1664	OK
SPNCRNA.33	-	-	SPNCRNA.33	prl33	-	III:953975-954331	-	-	1.4565	0	3.3985	OK
SPCPB16A4.04c	-	-	SPCPB16A4.04c	trm8	-	III:950725-952502	-	-	70.4229	65.5259	75.32	OK
SPCPB16A4.05c	-	-	SPCPB16A4.05c	-	-	III:952435-954068	-	-	64.1449	59.595	68.6948	OK
SPCPB16A4.07	-	-	SPCPB16A4.07	-	-	III:955170-955906	-	-	11.9177	9.18698	14.6484	OK
SPCPB16A4.06c	-	-	SPCPB16A4.06c	-	-	III:956011-957627	-	-	3.64016	2.67526	4.60506	OK
SPNCRNA.1162	-	-	SPNCRNA.1162	-	-	III:957562-958480	-	-	1.56886	0.731158	2.40657	OK
SPNCRNA.1163	-	-	SPNCRNA.1163	-	-	III:957697-959188	-	-	0.534668	0.0700307	0.999306	OK
SPNCRNA.478	-	-	SPNCRNA.478	-	-	III:957728-958657	-	-	3.58406	2.24889	4.91923	OK
SPCC1742.01	-	-	SPCC1742.01	gsf2	-	III:959198-966014	-	-	10.8518	10.1441	11.5595	OK
SPNCRNA.1164	-	-	SPNCRNA.1164	-	-	III:966132-971255	-	-	1.93156	1.57552	2.2876	OK
SPNCRNA.1165	-	-	SPNCRNA.1165	-	-	III:966441-967703	-	-	0.49443	0.0948702	0.893989	OK
SPNCRNA.1166	-	-	SPNCRNA.1166	-	-	III:968080-968556	-	-	1.21409	0	2.79871	OK
SPNCRNA.06	-	-	SPNCRNA.06	prl6	-	III:968167-968477	-	-	17.3291	10.0278	24.6304	OK
SPCC1795.12c	-	-	SPCC1795.12c	-	-	III:972786-973891	-	-	60.1169	55.6357	64.5982	OK
SPCC1795.11	-	-	SPCC1795.11	sum3	-	III:973998-976926	-	-	526.861	519.134	534.588	OK
SPCC1795.10c	-	-	SPCC1795.10c	-	-	III:977008-978563	-	-	49.079	45.1821	52.9758	OK
SPCC1795.08c	-	-	SPCC1795.08c	vid21	-	III:980950-984908	-	-	35.261	33.0044	37.5176	OK
SPCC1795.09	-	-	SPCC1795.09	yps1	-	III:978226-980985	-	-	16.5685	15.0041	18.1329	OK
SPCC1795.07	-	-	SPCC1795.07	-	-	III:981145-985207	-	-	13.4684	12.2875	14.6493	OK
SPCC1795.06	-	-	SPCC1795.06	map2	-	III:986013-989739	-	-	5.92575	5.16825	6.68325	OK
SPCC1795.05c	-	-	SPCC1795.05c	-	-	III:988394-989709	-	-	212.435	199.7	225.169	OK
SPNCRNA.128	-	-	SPNCRNA.128	rrk1	-	III:989941-990834	-	-	1597.81	1526.77	1668.85	OK
SPCC1795.04c	-	-	SPCC1795.04c	pre10	-	III:990626-992059	-	-	158.778	149.401	168.154	OK
SPSNORNA.37	-	-	SPSNORNA.37	snR10	-	III:992435-992602	-	-	143.748	91.2589	196.238	OK
SPCC1795.03	-	-	SPCC1795.03	gms1	-	III:992877-995031	-	-	60.6608	57.4637	63.8579	OK
SPCC1795.02c	-	-	SPCC1795.02c	vcx1	-	III:995152-997214	-	-	68.0231	64.6102	71.436	OK
SPCC1795.01c	-	-	SPCC1795.01c	mad3	-	III:997354-998839	-	-	30.8096	27.816	33.8032	OK
SPCC895.03c	-	-	SPCC895.03c	sua5	-	III:998796-1000613	-	-	37.9163	34.8138	41.0188	OK
SPCC895.04c	-	-	SPCC895.04c	ufe1	-	III:1000711-1002369	-	-	34.0133	31.0308	36.9958	OK
SPCC895.05	-	-	SPCC895.05	for3	-	III:1002761-1008167	-	-	26.506	25.2711	27.7408	OK
SPCC895.06	-	-	SPCC895.06	elp2	-	III:1008447-1011121	-	-	75.8392	72.7314	78.947	OK
SPCC895.07	-	-	SPCC895.07	alp14	-	III:1011411-1014314	-	-	60.6894	57.066	64.3128	OK
SPCC895.08c	-	-	SPCC895.08c	-	-	III:1014271-1016267	-	-	14.7294	13.0314	16.4274	OK
SPCC895.09c	-	-	SPCC895.09c	ucp12	-	III:1016695-1022436	-	-	27.7449	26.0417	29.448	OK
SPNCRNA.1167	-	-	SPNCRNA.1167	-	-	III:1020995-1022248	-	-	8.12112	6.54743	9.69482	OK
SPCC825.01	-	-	SPCC825.01	-	-	III:1022478-1025391	-	-	218.035	207.769	228.3	OK
SPCC825.02	-	-	SPCC825.02	gbs1	-	III:1025388-1027919	-	-	76.3043	71.6377	80.9708	OK
SPNCRNA.1168	-	-	SPNCRNA.1168	naa40-antisense-1	-	III:1030120-1031044	-	-	2.59303	1.53382	3.65224	OK
SPCC825.03c	-	-	SPCC825.03c	psy1	-	III:1027500-1029258	-	-	122.826	115.771	129.881	OK
SPCC825.04c	-	-	SPCC825.04c	naa40	-	III:1029206-1030884	-	-	9.33229	7.88703	10.7776	OK
SPCC825.05c	-	-	SPCC825.05c	pwi1	-	III:1030995-1032789	-	-	33.6411	30.6318	36.6504	OK
SPCC1259.01c	-	-	SPCC1259.01c	rps1802	-	III:1032875-1033535	-	-	1323.43	1291.46	1355.4	OK
SPCC1259.02c	-	-	SPCC1259.02c	erm1	-	III:1034064-1037848	-	-	93.4013	88.558	98.2446	OK
SPNCRNA.1169	-	-	SPNCRNA.1169	-	-	III:1037197-1039245	-	-	2.55469	1.89279	3.21658	OK
SPCC1259.03	-	-	SPCC1259.03	rpa12	-	III:1039802-1041016	-	-	60.2389	55.3377	65.1401	OK
SPCC1259.04	-	-	SPCC1259.04	iec3	-	III:1041343-1042150	-	-	60.4926	54.724	66.2612	OK
SPCC1259.05c	-	-	SPCC1259.05c	cox9	-	III:1042383-1043131	-	-	109.426	101.133	117.719	OK
SPCC1259.06	-	-	SPCC1259.06	taf8	-	III:1043606-1044997	-	-	16.9165	14.6659	19.1671	OK
SPCC1259.16	-	-	SPCC1259.16	-	-	III:1043623-1045331	-	-	23.8032	21.3582	26.2482	OK
SPCC1259.07	-	-	SPCC1259.07	rxt3	-	III:1045457-1047457	-	-	17.6462	15.7469	19.5455	OK
SPNCRNA.1170	-	-	SPNCRNA.1170	rxt3-antisense-1	-	III:1045482-1047241	-	-	3.70213	2.83137	4.57289	OK
SPCC1259.08	-	-	SPCC1259.08	-	-	III:1047663-1050064	-	-	117.709	111.392	124.027	OK
SPCC1259.10	-	-	SPCC1259.10	pgp1	-	III:1051857-1053763	-	-	23.652	21.3193	25.9846	OK
SPCC1259.09c	-	-	SPCC1259.09c	pdx1	-	III:1049946-1051870	-	-	106.726	100.275	113.177	OK
SPCC1259.11c	-	-	SPCC1259.11c	gyp2	-	III:1053668-1056194	-	-	70.7619	66.5407	74.983	OK
SPCC1259.12c	-	-	SPCC1259.12c	vid30	-	III:1056337-1058386	-	-	26.3998	23.9676	28.832	OK
SPCC1259.15c	-	-	SPCC1259.15c	ubc11	-	III:1058485-1059833	-	-	49.4986	44.7636	54.2336	OK
SPCC1259.14c	-	-	SPCC1259.14c	meu27	-	III:1061502-1064195	-	-	1.44234	1.01738	1.86729	OK
SPNCRNA.1171	-	-	SPNCRNA.1171	ubc11-antisense-1	-	III:1058375-1059225	-	-	2.77379	1.61277	3.93481	OK
SPCC1259.13	-	-	SPCC1259.13	chk1	-	III:1059798-1064443	-	-	12.9551	11.839	14.0712	OK
SPCTRNAALA.12	-	-	SPCTRNAALA.12	-	-	III:1065043-1065117	-	-	879.653	195.541	1563.77	OK
SPCTRNAVAL.12	-	-	SPCTRNAVAL.12	-	-	III:1065777-1065860	-	-	0	0	0	OK
SPNCRNA.480	-	-	SPNCRNA.480	-	-	III:1066010-1066485	-	-	0	0	0	OK
SPCTRNASER.09	-	-	SPCTRNASER.09	-	-	III:1066627-1066709	-	-	477.262	90.9373	863.587	OK
SPCTRNAARG.10	-	-	SPCTRNAARG.10	-	-	III:1067091-1067164	-	-	340.364	0	733.383	OK
SPCTRNAASP.05	-	-	SPCTRNAASP.05	-	-	III:1068028-1068099	-	-	932373	910190	954557	OK
SPCTRNAARG.11	-	-	SPCTRNAARG.11	-	-	III:1068181-1068254	-	-	13614.6	11128.9	16100.2	OK
SPNCRNA.1172	-	-	SPNCRNA.1172	-	-	III:1068596-1069142	-	-	0.653558	0	1.54951	OK
SPNCRNA.481	-	-	SPNCRNA.481	-	-	III:1068657-1068746	-	-	0	0	0	OK
SPCTRNALEU.11	-	-	SPCTRNALEU.11	-	-	III:1069165-1069244	-	-	275.945	0	644.479	OK
SPCTRNALYS.10	-	-	SPCTRNALYS.10	-	-	III:1071092-1071175	-	-	253.932	0	538.266	OK
SPNCRNA.482	-	-	SPNCRNA.482	-	-	III:1091427-1091919	-	-	0.47389	0	1.26452	OK
SPCTRNAASP.06	-	-	SPCTRNAASP.06	-	-	III:1092436-1092507	-	-	932373	910190	954557	OK
SPCTRNAARG.12	-	-	SPCTRNAARG.12	-	-	III:1092594-1092667	-	-	13614.6	11128.9	16100.2	OK
SPCTRNAVAL.09	-	-	SPCTRNAVAL.09	-	-	III:1092933-1093016	-	-	0	0	0	OK
SPCTRNATHR.08	-	-	SPCTRNATHR.08	-	-	III:1093082-1093154	-	-	94.6559	0	335.598	OK
SPNCRNA.483	-	-	SPNCRNA.483	-	-	III:1093230-1093387	-	-	2.98684	0	14.9342	OK
SPCTRNALEU.12	-	-	SPCTRNALEU.12	-	-	III:1096084-1096185	-	-	0	0	0	OK
SPCTRNAGLU.10	-	-	SPCTRNAGLU.10	-	-	III:1097498-1097570	-	-	71158.3	65216.1	77100.5	OK
SPCTRNALEU.13	-	-	SPCTRNALEU.13	-	-	III:1102808-1102909	-	-	0	0	0	OK
SPNCRNA.484	-	-	SPNCRNA.484	-	-	III:1105608-1105766	-	-	0	0	0	OK
SPCTRNATHR.09	-	-	SPCTRNATHR.09	-	-	III:1105839-1105911	-	-	94.6559	0	335.598	OK
SPCTRNAVAL.10	-	-	SPCTRNAVAL.10	-	-	III:1105977-1106060	-	-	0	0	0	OK
SPCTRNAARG.13	-	-	SPCTRNAARG.13	-	-	III:1106326-1106399	-	-	13614.6	11128.9	16100.2	OK
SPCTRNAASP.07	-	-	SPCTRNAASP.07	-	-	III:1106486-1106557	-	-	932117	909936	954298	OK
SPNCRNA.485	-	-	SPNCRNA.485	-	-	III:1107074-1107575	-	-	1.37881	0	2.75894	OK
SPCTRNALYS.11	-	-	SPCTRNALYS.11	-	-	III:1139535-1139618	-	-	387.197	0	820.752	OK
SPCTRNAPHE.05	-	-	SPCTRNAPHE.05	-	-	III:1142191-1142264	-	-	567.274	11.4613	1123.09	OK
SPCC4B3.18	-	-	SPCC4B3.18	ppc1	-	III:1142615-1144737	-	-	39.962	36.9491	42.9749	OK
SPNCRNA.1173	-	-	SPNCRNA.1173	ppc1-antisense-1	-	III:1143130-1144374	-	-	2.65858	1.76113	3.55603	OK
SPCC4B3.20	-	-	SPCC4B3.20	cmc2	-	III:1144467-1144799	-	-	284.888	248.949	320.828	OK
SPCC4B3.17	-	-	SPCC4B3.17	cbp3	-	III:1144952-1146067	-	-	50.4369	46.3319	54.5419	OK
SPCC4B3.16	-	-	SPCC4B3.16	tip41	-	III:1146214-1147238	-	-	31.7013	28.2705	35.132	OK
SPCC4B3.15	-	-	SPCC4B3.15	mid1	-	III:1147315-1151324	-	-	57.7207	54.4994	60.9421	OK
SPCC4B3.14	-	-	SPCC4B3.14	cwf20	-	III:1150768-1151773	-	-	26.1181	22.521	29.7153	OK
SPNCRNA.1174	-	-	SPNCRNA.1174	cwf20-antisense-1	-	III:1150711-1151843	-	-	6.19937	4.74125	7.65749	OK
SPCC4B3.13	-	-	SPCC4B3.13	-	-	III:1151956-1153965	-	-	28.4597	25.9713	30.948	OK
SPCC4B3.12	-	-	SPCC4B3.12	set9	-	III:1153913-1156553	-	-	29.781	27.4917	32.0703	OK
SPCC4B3.11c	-	-	SPCC4B3.11c	fra3	-	III:1156110-1156556	-	-	86.3548	75.3429	97.3667	OK
SPNCRNA.1175	-	-	SPNCRNA.1175	-	-	III:1156614-1157629	-	-	13.9078	11.6442	16.1714	OK
SPCC4B3.10c	-	-	SPCC4B3.10c	ipk1	-	III:1158147-1160394	-	-	47.9839	45.2933	50.6746	OK
SPCC4B3.09c	-	-	SPCC4B3.09c	-	-	III:1160438-1162316	-	-	79.6134	74.5405	84.6862	OK
SPCC4B3.08	-	-	SPCC4B3.08	lsg1	-	III:1161240-1162302	-	-	40.3126	36.1771	44.4481	OK
SPCC4B3.07	-	-	SPCC4B3.07	nro1	-	III:1162471-1164171	-	-	114.14	107.4	120.881	OK
SPNCRNA.1176	-	-	SPNCRNA.1176	SPCC4B3.06c-antisense-1	-	III:1164365-1166231	-	-	4.76863	3.81219	5.72507	OK
SPCC4B3.06c	-	-	SPCC4B3.06c	-	-	III:1163989-1165874	-	-	18.0585	16.0994	20.0176	OK
SPNCRNA.486	-	-	SPNCRNA.486	-	-	III:1164173-1164978	-	-	4.69897e-08	0	0.248413	OK
SPCC4B3.05c	-	-	SPCC4B3.05c	hem12	-	III:1166303-1168277	-	-	95.6567	91.3895	99.924	OK
SPCC4B3.04c	-	-	SPCC4B3.04c	nte1	-	III:1168516-1173299	-	-	44.0418	41.5308	46.5528	OK
SPCC4B3.03c	-	-	SPCC4B3.03c	-	-	III:1173235-1175650	-	-	221.608	210.927	232.288	OK
SPNCRNA.1177	-	-	SPNCRNA.1177	nte1-antisense-1	-	III:1168933-1173282	-	-	6.42513	5.68714	7.16312	OK
SPNCRNA.120	-	-	SPNCRNA.120	-	-	III:1175845-1175963	-	-	322.774	174.466	471.082	OK
SPCC4B3.02c	-	-	SPCC4B3.02c	-	-	III:1176686-1177794	-	-	27.422	23.6567	31.1874	OK
SPCC4B3.01	-	-	SPCC4B3.01	tum1	-	III:1177719-1178984	-	-	20.6904	18.0402	23.3407	OK
SPCP25A2.02c	-	-	SPCP25A2.02c	rhp26	-	III:1178931-1182641	-	-	41.8828	39.308	44.4577	OK
SPCP25A2.03	-	-	SPCP25A2.03	-	-	III:1182718-1185336	-	-	43.2142	40.8301	45.5982	OK
SPCC550.01c	-	-	SPCC550.01c	coa4	-	III:1185887-1186167	-	-	415.412	364.504	466.321	OK
SPCC550.02c	-	-	SPCC550.02c	cwf5	-	III:1186392-1187568	-	-	53.1872	48.8423	57.532	OK
SPCC550.03c	-	-	SPCC550.03c	-	-	III:1187668-1191396	-	-	36.5532	34.2209	38.8855	OK
SPNCRNA.1178	-	-	SPNCRNA.1178	SPCC550.03c-antisense-1	-	III:1189432-1191497	-	-	2.08938	1.49341	2.68536	OK
SPCC550.04c	-	-	SPCC550.04c	gpi2	-	III:1191598-1193243	-	-	12.779	11.0221	14.5358	OK
SPCC550.05	-	-	SPCC550.05	nse1	-	III:1193981-1196023	-	-	26.5675	24.1737	28.9614	OK
SPCC550.06c	-	-	SPCC550.06c	hsp10	-	III:1194995-1195816	-	-	436.06	412.852	459.268	OK
SPCC550.07	-	-	SPCC550.07	-	-	III:1196728-1199999	-	-	5.70693	4.94784	6.46603	OK
SPCC550.08	-	-	SPCC550.08	-	-	III:1200167-1202025	-	-	24.0036	21.8975	26.1096	OK
SPCC550.09	-	-	SPCC550.09	-	-	III:1202225-1204318	-	-	50.788	47.2394	54.3366	OK
SPCC550.10	-	-	SPCC550.10	atd3	-	III:1204314-1206695	-	-	6.13862	5.15492	7.12231	OK
SPNCRNA.487	-	-	SPNCRNA.487	-	-	III:1204463-1204881	-	-	6.00794	2.46707	9.5488	OK
SPNCRNA.1179	-	-	SPNCRNA.1179	atd3-antisense-1	-	III:1204933-1206655	-	-	2.65952	1.91544	3.40359	OK
SPCTRNAVAL.11	-	-	SPCTRNAVAL.11	-	-	III:1206746-1206819	-	-	144428	136322	152534	OK
SPCC550.11	-	-	SPCC550.11	-	-	III:1207622-1211442	-	-	122.412	119.06	125.764	OK
SPCC550.12	-	-	SPCC550.12	arp6	-	III:1211915-1213659	-	-	17.7658	15.7968	19.7348	OK
SPCC550.13	-	-	SPCC550.13	dfp1	-	III:1214009-1216438	-	-	75.1555	71.9768	78.3343	OK
SPCC550.14	-	-	SPCC550.14	vgl1	-	III:1216835-1221449	-	-	214.56	204.911	224.21	OK
SPCC550.15c	-	-	SPCC550.15c	-	-	III:1221238-1223176	-	-	107.241	101.042	113.44	OK
SPCC4E9.01c	-	-	SPCC4E9.01c	rec11	-	III:1223307-1226925	-	-	5.02718	4.27571	5.77865	OK
SPNCRNA.1180	-	-	SPNCRNA.1180	rec11-antisense-1	-	III:1224630-1225817	-	-	2.12838	1.30661	2.95015	OK
SPCC4E9.02	-	-	SPCC4E9.02	cig1	-	III:1227173-1229303	-	-	33.157	30.8693	35.4446	OK
SPCC645.02	-	-	SPCC645.02	gep4	-	III:1229430-1230662	-	-	5.06318	3.79203	6.33433	OK
SPCC645.03c	-	-	SPCC645.03c	isa1	-	III:1230673-1231827	-	-	100.965	95.0351	106.894	OK
SPCC645.04	-	-	SPCC645.04	nse3	-	III:1232121-1233374	-	-	62.6181	57.6295	67.6068	OK
SPCC645.05c	-	-	SPCC645.05c	myo2	-	III:1233230-1238262	-	-	47.5874	44.9683	50.2065	OK
SPCC645.06c	-	-	SPCC645.06c	rgf3	-	III:1238720-1244105	-	-	32.0574	30.1504	33.9644	OK
SPNCRNA.1181	-	-	SPNCRNA.1181	rgf3-antisense-1	-	III:1241935-1244247	-	-	3.83139	3.06436	4.59841	OK
SPCC645.07	-	-	SPCC645.07	rgf1	-	III:1245210-1249470	-	-	43.4487	41.648	45.2493	OK
SPCC645.08c	-	-	SPCC645.08c	snd1	-	III:1249493-1252275	-	-	110.797	107.206	114.387	OK
SPCTRNASER.10	-	-	SPCTRNASER.10	-	-	III:1253192-1253287	-	-	0	0	0	OK
SPCC645.09	-	-	SPCC645.09	mrpl37	-	III:1254338-1255226	-	-	31.5496	27.5773	35.5218	OK
SPCC645.10	-	-	SPCC645.10	-	-	III:1255163-1257566	-	-	28.5506	26.2137	30.8876	OK
SPCC645.11c	-	-	SPCC645.11c	mug117	-	III:1256650-1257493	-	-	19.0445	15.9269	22.1622	OK
SPCC645.12c	-	-	SPCC645.12c	-	-	III:1257675-1258411	-	-	45.728	40.6197	50.8363	OK
SPCC645.13	-	-	SPCC645.13	-	-	III:1258430-1261280	-	-	62.7604	60.0689	65.4518	OK
SPCC645.14c	-	-	SPCC645.14c	sti1	-	III:1261337-1263716	-	-	266.268	260.133	272.403	OK
SPNCRNA.1182	-	-	SPNCRNA.1182	-	-	III:1263754-1264380	-	-	8.12829	5.67983	10.5767	OK
SPCC23B6.01c	-	-	SPCC23B6.01c	-	-	III:1264346-1266936	-	-	175.851	166.706	184.996	OK
SPCC23B6.02c	-	-	SPCC23B6.02c	-	-	III:1267709-1268633	-	-	111.243	102.68	119.806	OK
SPCC23B6.03c	-	-	SPCC23B6.03c	tel1	-	III:1268572-1277540	-	-	13.1481	12.2808	14.0155	OK
SPNCRNA.1183	-	-	SPNCRNA.1183	SPCC23B6.02c-antisense-1	-	III:1267978-1268560	-	-	7.49314	4.99889	9.9874	OK
SPCC23B6.04c	-	-	SPCC23B6.04c	-	-	III:1277589-1280899	-	-	130.816	127.248	134.384	OK
SPCC23B6.05c	-	-	SPCC23B6.05c	ssb3	-	III:1281885-1282392	-	-	89.8936	75.9963	103.791	OK
SPCC1322.01	-	-	SPCC1322.01	rpm1	-	III:1283098-1286259	-	-	20.8181	19.119	22.5172	OK
SPCC1322.02	-	-	SPCC1322.02	-	-	III:1286192-1287531	-	-	28.5778	25.566	31.5895	OK
SPNCRNA.1184	-	-	SPNCRNA.1184	SPCC1322.02-antisense-1	-	III:1286212-1287739	-	-	2.09054	1.38394	2.79714	OK
SPCC1322.03	-	-	SPCC1322.03	trp1322	-	III:1287902-1291811	-	-	13.1569	11.9824	14.3314	OK
SPNCRNA.122	-	-	SPNCRNA.122	-	-	III:1291524-1291986	-	-	0.68202	0	1.69373	OK
SPCC1322.04	-	-	SPCC1322.04	fyu1	-	III:1292108-1294029	-	-	243.604	231.596	255.611	OK
SPCC1322.05c	-	-	SPCC1322.05c	-	-	III:1293803-1296160	-	-	31.4698	28.9902	33.9494	OK
